id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
40,defect,emallove,ethan.mallove@sun.com,v1.0,closed,fixed,summary.php should use reporter.php as a backend,summary.php is basically a one-size-fits-all version of reporter.php. reporter.php should be used as a backend for summary.php such that patches applied to reporter.php will effectively be applied to both scripts.,1156778789,1157052315,minor
41,task,,jjhursey,v1.0,closed,fixed,"DB Cleanup ""iu-odin""","As a point of cleanup, can you remove all entries for ""iu-odin""? These were a bunch of getting the environment setup correctly for MTT runs, most of which failed.

Keep the entries for ""Odin at IU - Testing"" for the moment, as that is what the current version of the script will now report.

This is nothing major, just a bit of cleanup I wanted to note.",1156852681,1164833436,minor
42,defect,jsquyres,jsquyres,Limited OMPI core availability,closed,fixed,submit/index.php should INSERT data despite finding an unknown field(s),"Josh Hursey noticed that there are ''no'' test run results behind shown on summary.php.

We know that there are valid test run data in the db (e.g., he submitted some last night), but they aren't showing up on summary.php.

Could this be due to some mucking around that I did in summary.php?",1156852962,1157376713,major
43,defect,jsquyres,hpcstork,v2.0,closed,worksforme,configure cannot find compiler libraries,"When using the Intel compiler the condfigure breaks because it cannot executed the compiled executeable. Looks like that something bad happens to LD_LIBRARY_PATH because the lib directory is not in the default path. Configure called ""by hand"" works fine.


{{{
configure:4154: $? = 0
configure:4177: checking for C compiler default output file name
configure:4180: icc    conftest.c  >&5
configure:4183: $? = 0
configure:4229: result: a.out
configure:4234: checking whether the C compiler works
configure:4240: ./a.out
./a.out: error while loading shared libraries: libimf.so: cannot open shared object file: No such file or directory
configure:4243: $? = 127
configure:4252: error: cannot run C compiled programs.
If you meant to cross compile, use `--host'.
See `config.log' for more details.
}}}
",1156865980,1164833180,major
44,enhancement,jsquyres,jsquyres,Limited OMPI core availability,closed,fixed,Test submit connections during MTT client initialization,"Mutliple users have been burned by running through all the tests but then failing to submit properly because of some kind of issue (e.g., not having SSL perl support, typing the URL wrong, etc.).

We should have a test submit URL that the mtt client can test connecting during its init phase and try connecting to the submit URL.  If it fails to connect properly, we can abort right away in the beginning and not waste potentially hours of compute time before realizing that there's an error.

This is simple to implement in the MTTDatabase reporter; we just need to be sure that submit.php can safely handle HTTP GET connections with no data (which I think it already can, but want to be sure).

So this ticket represents two things:

 * ensure submit.php can safely handle GET connections
 * add functionality to MTTDatabase reporter to test a connection during its init phase and abort if it fails to connect",1156867883,1156939487,major
45,defect,,jsquyres,Future,new,,Provide more user-controlled flexibility for error conditions,"Sven suggests:

Maybe we can introduce a new section (e.g.error which acts as an error handler. The user should be able define an action (shell script, e.g. send mail) and a policy (e.g. stop, continue, ...).",1156939528,1156939528,major
46,defect,jsquyres,jsquyres,v1.0,closed,fixed,ompi-core-template.ini: MPI cleanup not run on all nodes,"The killall in the after_each_exec of the MPI Details section only runs on the node where mpirun was invoked (duh).  It does not spread to all the other nodes where MPI was running.

Need to figure out how to make that go across all nodes.",1156948141,1158152555,critical
47,defect,jsquyres,jsquyres,Limited OMPI core availability,closed,worksforme,"If LD_LIBRARY_PATH not set, MTT seems to fail","Per Josh's comments on the MTT users list, if LD_LIBRARY_PATH is not initially set to ''something'' (even if it's blank), MTT runs of MPI tests will hang.  Josh confirmed this by not having LD_LIBRARY_PATH set and seeing the hanging behavior.  Then he set it to """" and the hanging behavior went away.

The relevant code in MTT is in lib/MTT/Test/Run.pm:
{{{
    if ($mpi_install->{libdir}) {
        if (exists($ENV{LD_LIBRARY_PATH})) {
            $ENV{LD_LIBRARY_PATH} = ""$mpi_install->{libdir}:"" . 
                $ENV{LD_LIBRARY_PATH};
        } else {
            $ENV{LD_LIBRARY_PATH} = $mpi_install->{libdir};
        }
    }
}}}

So it ''looks'' like this should be handled correctly (but apparently is not).  Will try to replicate this myself and dig into what is going on...",1156965229,1157638788,critical
48,defect,,jjhursey,v1.0,closed,duplicate,summary.php: Test Results are not shown,"I have noticed that the ""Test Runs"" fields on:
{{{
http://www.open-mpi.org/mtt/summary.php
}}}
are always empty even if MTT (seems to) submits the results of the runs to the DB.

",1156967037,1156967114,major
49,enhancement,emallove,emallove,v2.0,closed,fixed,Optimize mtt database for performance,"Using {{{CREATE INDEX}}}, the database can be optimized for performance. Since indexes have some overhead of their own, care must be taken to create them for the appropriate columns. Analyzing HTTP logs for how reporter.php is being used should help our decision making here. (Or maybe a better way would be to somehow audit the queries done on the mtt database?)

(See: http://www.postgresql.org/docs/8.1/interactive/sql-createindex.html)",1157032633,1166199793,minor
50,enhancement,emallove,emallove,v2.0,closed,fixed,Optimize mtt database for disk usage,"The mtt database repeats many character strings thousands of times. For columns that contain such strings, a separate table should be created to index into from the main table. E.g., an entry that currently looks like: 

||'''hostname'''      ||'''test_name'''     ||'''result''' ||
||somehost.com  ||hello         ||1      ||

Will instead look like:

||'''hostname'''      ||'''test_name'''     ||'''result''' ||
||index1        ||index2        ||1      ||

Where {{{hostname}}} and {{{test_name}}} tables exist that contain the following entries:

||'''index'''   ||'''hostname'''      ||
||index1  ||somehost.com  ||
{{{}}}
||'''index'''   ||'''test_name'''  ||
||index2  ||hello      ||

Will this significantly degrade performance?",1157033833,1166199786,minor
51,defect,,jsquyres,v2.0,closed,fixed,"Convert run_index in schema to be of type ""serial""","This is a fairly minor change to the schema and does not involve any changes on the client, but it also does touch submit/index.php, and is therefore worthy of mentioning in the bug tracker so that it can be planned for appropriately.

The issue is that run_index in two tables in the current schema is of type int where it really needs to be a serial.  The difference is that ""serial"" will atomically give us new sequence numbers, where with ""int"", the current code has a race condition that could result in database value corruption (and/or lost data).  The window of vulnerability is small, but given Mr. Murphy, it'll happen sometime in the life of OMPI's test results -- so we should really convert over.",1157050367,1163516883,major
52,task,emallove,emallove,v1.0,closed,fixed,Place data/functionality needed by all the php scripts into reporter.inc,"Shared variables and functions (e.g., the input parameter names, tool-tip functions, etc.) should be placed in an include file.",1157054400,1157151232,major
53,defect,jsquyres,tdd,Limited OMPI core availability,closed,fixed,mtt client is dropping stdout when separate_stdout_stderr is set 0,When one set separate_stdout_stderr to 0 in the .ini file the *.txt files (generated by the TextFile module) still don't seem to contain stdout.,1157055855,1157079233,minor
54,defect,emallove,jjhursey,v1.0,closed,fixed,MTT Test Case Details Popup window truncation,"In the ""MTT Test Case Details"" section if you select the [i] for a test and the output is longer than some amount, the popup window truncates the output. The source of the HTML contains all of the output, but since there is no way to scroll in the popup window there is no way to see if there is anymore output than that which is displayed.

I was using Firefox on OS X when viewing the [i] from the
{{{
Odin at IU
odin008.cs.indiana.edu
}}}
IMB-MPI1 test
",1157118407,1158162475,critical
55,defect,,jsquyres,v2.0,closed,fixed,Revamp the postgres schema,"This is a rollup ticket that encompasses several items:

 * Ethan and I have fully redesigned the postgres schema to be fundamentally better (see source:trunk/server/sql/schemas-v2.sql).  It's ""better"" meaning that it's more scalable (we're anticipating a ''lot'' of results in this database), will provide better performance for searching, doesn't blatantly waste space (like the current schema does), is far more efficient with the space that it does use, and provides a few new features.
 * Ticket #49: optimize DB for speed
 * Ticket #50: optimize DB for space
 * Ticket #1: track HTTP username used with submit
 * Ticket #34: add ability to count ""skipped"" tests
 * Ticket #37: add ability to count ""timed out"" tests
 * Ticket #51: convert DB index fields to be of type ""serial""

This will be a combined effort in both the client and the server side of things; only the new server SQL exists right now (or something close to what we think the schema will be).

I'm currently marking this as ""Future"" because it's an ongoing discussion as to when exactly we want to implement all this functionality.",1157132776,1166197948,major
56,defect,jsquyres,jsquyres,Limited OMPI core availability,closed,fixed,"If an MPI install fails, MTT tries to install it again the next time it is run","Consider the scenario:

 * Run MTT
 * Try to install an MPI
 * MPI fails to install
 * ...MTT eventually finishes

If you re-run MTT, it'll try to install the MPI that failed to install before.  That should not be -- this should be considered a failure and left that way.

This is likely easy to fix, but the other phases should also be audited to ensure that they don't exhibit this behavior (i.e., if a test build for a given MPI install fails on one MTT run, it shouldn't try again the next MTT run).",1157144519,1157149261,major
57,defect,,jsquyres,v1.0,closed,fixed,Bad test output WAY too much data,"MTT needs to limit the amount of stdout / stderr it gathers.

The intel test suite, for example, can sometimes output '''A LOT''' out data out stdout for a test that fails ('''280 MB''' --- from '''one''' test --- in one run that I did).  This causes MTT to cache all that output in memory and then read and write it out to files on a regular basis, effectively bringing MTT's performance to its knees.",1157167176,1157197242,major
